,naics_code,fiscal_year,base_and_all_options_value
6545, BOOKS PRINTING,2011.0,46252337.079999976
6546, PRINTING INK MANUFACTURING,2012.0,46301704.17000001
6547, QUICK PRINTING,2012.0,46326465.41000001
6548, INDUSTRIAL LAUNDERERS,2015.0,46341307.38000002
6549, SEAFOOD CANNING,2011.0,46342217.55
6550," METAL COATING, ENGRAVING (EXCEPT JEWELRY AND SILVERWARE), AND ALLIED SERVICES TO MANUFACTURERS",2012.0,46347893.82000001
6551, COAL AND OTHER MINERAL AND ORE MERCHANT WHOLESALERS,2011.0,46466654.53
6552, MARKETING RESEARCH AND PUBLIC OPINION POLLING,2014.0,46493008.26000001
6553, APPAREL ACCESSORIES AND OTHER APPAREL MANUFACTURING,2015.0,46538325.82
6554," CONSTRUCTION, MINING, AND FORESTRY MACHINERY AND EQUIPMENT RENTAL AND LEASING",2013.0,46621634.92
6555, OTHER INDIVIDUAL AND FAMILY SERVICES,2013.0,46624001.48999999
6556, SIGN MANUFACTURING,2013.0,46652630.78999998
6557, FATS AND OILS REFINING AND BLENDING,2015.0,46698929.07000002
6558, METAL SERVICE CENTERS AND OTHER METAL MERCHANT WHOLESALERS,2016.0,46736606.45
6559, FUEL DEALERS,2015.0,46839606.880000025
6560, ALL OTHER TRANSIT AND GROUND PASSENGER TRANSPORTATION,2016.0,46878064.33999998
6561, OFFICES OF REAL ESTATE AGENTS AND BROKERS,2015.0,46886921.879999995
6562, OTHER COMMUNITY HOUSING SERVICES,2011.0,46909008.10000001
6563, OTHER BUILDING MATERIAL DEALERS,2016.0,46927378.48000002
6564," NONFERROUS METAL (EXCEPT COPPER AND ALUMINUM) ROLLING, DRAWING, AND EXTRUDING",2014.0,46929072.55
6565, OTHER MOTOR VEHICLE PARTS MANUFACTURING,2013.0,46952786.72
6566, PORT AND HARBOR OPERATIONS,2011.0,46985025.43999998
6567, FRESH AND FROZEN SEAFOOD PROCESSING,2012.0,47035991.65000001
6568, OTHER COMMUNITY HOUSING SERVICES,2012.0,47144093.24999999
6569, OTHER CHEMICAL AND ALLIED PRODUCTS MERCHANT WHOLESALERS,2012.0,47155895.5799999
6570, TOTALIZING FLUID METER AND COUNTING DEVICE MANUFACTURING,2012.0,47194749.25999992
6571, GEOPHYSICAL SURVEYING AND MAPPING SERVICES,2012.0,47348670.35
6572, SUPPORT ACTIVITIES FOR ANIMAL PRODUCTION,2012.0,47403577.06999998
6573, PETROLEUM BULK STATIONS AND TERMINALS,2012.0,47444165.20000003
6574, INVESTMENT BANKING AND SECURITIES DEALING,2013.0,47585510.39
6575, WOOD OFFICE FURNITURE MANUFACTURING,2013.0,47692653.78999996
6576, OTHER MOTOR VEHICLE ELECTRICAL AND ELECTRONIC EQUIPMENT MANUFACTURING,2012.0,47771166.52999999
6577, OFFICES OF LAWYERS,2015.0,47826319.24999997
6578, FLIGHT TRAINING,2015.0,47838848.620000005
6579, NAVIGATIONAL SERVICES TO SHIPPING,2012.0,47854393.859999985
6580, DRY PASTA MANUFACTURING,2012.0,47918323.340000026
6581, PACKAGING AND LABELING SERVICES,2011.0,47974264.779999964
6582," GASKET, PACKING, AND SEALING DEVICE MANUFACTURING",2016.0,47983308.520000085
6583, INDUSTRIAL GAS MANUFACTURING,2015.0,47987716.77000005
6584, SITE PREPARATION CONTRACTORS,2015.0,48097669.589999996
6585, HAZARDOUS WASTE TREATMENT AND DISPOSAL,2015.0,48147409.06000011
6586, PERISHABLE PREPARED FOOD MANUFACTURING,2013.0,48157005.91000004
6587, WOOD OFFICE FURNITURE MANUFACTURING,2016.0,48166057.789999954
6588," TRUCK, UTILITY TRAILER, AND RV (RECREATIONAL VEHICLE) RENTAL AND LEASING",2011.0,48166955.730000004
6589, SEPTIC TANK AND RELATED SERVICES,2016.0,48181971.84
6590, FUEL DEALERS,2013.0,48199778.38
6591, PLASTICS MATERIAL AND RESIN MANUFACTURING,2011.0,48214611.12999998
6592, FOSSIL FUEL ELECTRIC POWER GENERATION,2010.0,48259317.160000004
6593, WATER AND SEWER LINE AND RELATED STRUCTURES CONSTRUCTION,2014.0,48545608.289999984
6594," INDUSTRIAL TRUCK, TRACTOR, TRAILER, AND STACKER MACHINERY MANUFACTURING",2013.0,48589658.10000001
6595, OTHER METAL VALVE AND PIPE FITTING MANUFACTURING,2011.0,48601889.61000008
6596, GENERAL WAREHOUSING AND STORAGE,2010.0,48655468.47
6597, OUTPATIENT MENTAL HEALTH AND SUBSTANCE ABUSE CENTERS,2012.0,48695501.750000015
6598, ALL OTHER MISCELLANEOUS ELECTRICAL EQUIPMENT AND COMPONENT MANUFACTURING,2015.0,48699951.33
6599, NONUPHOLSTERED WOOD HOUSEHOLD FURNITURE MANUFACTURING,2015.0,48782976.61000001
6600, OTHER BUILDING EQUIPMENT CONTRACTORS,2013.0,48946602.60000002
6601, AIR-CONDITIONING AND WARM AIR HEATING EQUIPMENT AND COMMERCIAL AND INDUSTRIAL REFRIGERATION EQUIPMENT MANUFACTURING,2013.0,49026335.40999991
6602, WIRED TELECOMMUNICATIONS CARRIERS,2011.0,49036856.03000002
6603, FLOUR MILLING,2015.0,49059683.94999998
6604, VEHICULAR LIGHTING EQUIPMENT MANUFACTURING,2012.0,49120933.050000064
6605, CONFECTIONERY MANUFACTURING FROM PURCHASED CHOCOLATE,2012.0,49160808.73000001
6606," SPECIALIZED FREIGHT (EXCEPT USED GOODS) TRUCKING, LOCAL",2013.0,49233108.510000005
6607, OTHER ACTIVITIES RELATED TO CREDIT INTERMEDIATION,2012.0,49253246.97
6608, INVESTIGATION SERVICES,2016.0,49343481.13000003
6609, SURVEYING AND MAPPING (EXCEPT GEOPHYSICAL) SERVICES,2015.0,49482029.15000002
6610, OFFICES OF MENTAL HEALTH PRACTITIONERS (EXCEPT PHYSICIANS),2011.0,49488396.880000025
6611, OTHER COMPUTER PERIPHERAL EQUIPMENT MANUFACTURING,2015.0,49533884.499999985
6612, OTHER SUPPORT ACTIVITIES FOR WATER TRANSPORTATION,2016.0,49669050.02000001
6613, TITLE ABSTRACT AND SETTLEMENT OFFICES,2011.0,49708161.33000001
6614, SCHEDULED PASSENGER AIR TRANSPORTATION,2013.0,49780282.970000006
6615, SEWAGE TREATMENT FACILITIES,2013.0,49809335.78999999
6616," GENERAL FREIGHT TRUCKING, LONG-DISTANCE, TRUCKLOAD",2012.0,49959410.780000016
6617, OPHTHALMIC GOODS MANUFACTURING,2012.0,49986186.719999984
6618, OPTICAL INSTRUMENT AND LENS MANUFACTURING,2015.0,50049509.23000001
6619, LANGUAGE SCHOOLS,2013.0,50098878.66999999
6620, SURGICAL APPLIANCE AND SUPPLIES MANUFACTURING,2014.0,50176352.389999926
6621, BOOKS PRINTING,2012.0,50294445.33000004
6622," SHOWCASE, PARTITION, SHELVING, AND LOCKER MANUFACTURING",2016.0,50296783.620000035
6623, MARKETING RESEARCH AND PUBLIC OPINION POLLING,2016.0,50391604.25999999
6624, ,2011.0,50466622.45999999
6625, REMEDIATION SERVICES,2010.0,50476666.589999996
6626, CLAIMS ADJUSTING,2011.0,50508088.93000002
6627, HOME HEALTH CARE SERVICES,2010.0,50560205.42999998
6628, BREAKFAST CEREAL MANUFACTURING,2012.0,50612676.639999986
6629, CUT STONE AND STONE PRODUCT MANUFACTURING,2013.0,50719644.48000001
6630, SCHEDULED FREIGHT AIR TRANSPORTATION,2016.0,50748986.44000004
6631, RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,2014.0,50750408.300000004
6632, COMPUTER STORAGE DEVICE MANUFACTURING,2015.0,50766587.030000046
6633," ELECTRICAL APPARATUS AND EQUIPMENT, WIRING SUPPLIES, AND RELATED EQUIPMENT MERCHANT  WHOLESALERS",2013.0,50821685.84999995
6634," AUTOMATIC ENVIRONMENTAL CONTROL MANUFACTURING FOR RESIDENTIAL, COMMERCIAL, AND APPLIANCE USE",2013.0,50862470.29999999
6635, PASSENGER CAR RENTAL,2012.0,50996892.32999996
6636, OFFICE MACHINERY MANUFACTURING,2012.0,51124004.71999987
6637, DIAGNOSTIC IMAGING CENTERS,2013.0,51170327.99
6638, OTHER COMMERCIAL PRINTING,2012.0,51294393.819999985
6639, TELECOMMUNICATIONS RESELLERS,2015.0,51386584.789999984
6640, MIXED MODE TRANSIT SYSTEMS,2012.0,51415843.809999995
6641, GENERAL AUTOMOTIVE REPAIR,2012.0,51434311.940000035
6642, ALL OTHER MISCELLANEOUS AMBULATORY HEALTH CARE SERVICES,2016.0,51519572.51
6643, COMPUTER STORAGE DEVICE MANUFACTURING,2016.0,51612975.45999997
6644, SEWAGE TREATMENT FACILITIES,2015.0,51641321.519999996
6645, CONVENTION AND TRADE SHOW ORGANIZERS,2015.0,51666654.61999991
6646, FOOD SERVICE CONTRACTORS,2010.0,51695087.54000001
6647, OFFICE SUPPLIES AND STATIONERY STORES,2015.0,51713687.00999998
6648, NONUPHOLSTERED WOOD HOUSEHOLD FURNITURE MANUFACTURING,2016.0,52480284.139999986
6649, INTERNET SERVICE PROVIDERS,2015.0,52565055.17
6650," INSTRUMENTS AND RELATED PRODUCTS MANUFACTURING FOR MEASURING, DISPLAYING, AND CONTROLLING INDUSTRIAL PROCESS VARIABLES",2010.0,52589015.21999998
6651, USED HOUSEHOLD AND OFFICE GOODS MOVING,2016.0,52744570.11000002
6652, OTHER WAREHOUSING AND STORAGE,2013.0,52779039.36000001
6653, INVESTMENT BANKING AND SECURITIES DEALING,2011.0,52796387.38999999
6654, PAYROLL SERVICES,2011.0,52817616.729999974
6655, ALL OTHER MOTOR VEHICLE DEALERS,2012.0,52875412.440000035
6656, FROZEN SPECIALTY FOOD MANUFACTURING,2011.0,52971068.52000002
6657, OTHER MISCELLANEOUS NONDURABLE GOODS MERCHANT WHOLESALERS,2011.0,53017584.23
6658, COMMUNICATION EQUIPMENT REPAIR AND MAINTENANCE,2015.0,53043765.35999997
6659, RESIDENTIAL MENTAL HEALTH AND SUBSTANCE ABUSE FACILITIES,2013.0,53057435.81000001
6660," ALUMINUM SHEET, PLATE, AND FOIL MANUFACTURING",2012.0,53215715.68999999
6661, WIRED TELECOMMUNICATIONS CARRIERS,2014.0,53276583.97999997
6662, APPLIANCE REPAIR AND MAINTENANCE,2011.0,53299677.00999995
6663," POWER, DISTRIBUTION, AND SPECIALTY TRANSFORMER MANUFACTURING",2016.0,53301812.86
6664, FREIGHT TRANSPORTATION ARRANGEMENT,2015.0,53373088.91999999
6665, STEAM AND AIR-CONDITIONING SUPPLY,2012.0,53396934.559999995
6666, ALL OTHER BASIC INORGANIC CHEMICAL MANUFACTURING,2011.0,53560246.099999994
6667, BOOK PUBLISHERS,2013.0,53683502.759999916
6668, ALL OTHER BUSINESS SUPPORT SERVICES,2016.0,53781896.25999999
6669, SOFTWARE REPRODUCING,2011.0,53895059.72000003
6670, MIXED MODE TRANSIT SYSTEMS,2013.0,53907803.319999985
6671, OTHER METAL VALVE AND PIPE FITTING MANUFACTURING,2012.0,53908805.46
6672, POWER AND COMMUNICATION LINE AND RELATED STRUCTURES CONSTRUCTION,2015.0,54033804.39000001
6673, OTHER GROCERY AND RELATED PRODUCTS MERCHANT WHOLESALERS,2013.0,54044203.78999996
6674, PUMP AND PUMPING EQUIPMENT MANUFACTURING,2013.0,54185021.69999995
6675, CARBON PAPER AND INKED RIBBON MANUFACTURING,2013.0,54225420.060000055
6676, LIQUEFIED PETROLEUM GAS (BOTTLED GAS) DEALERS,2011.0,54230199.68
6677," OFFICES OF PHYSICIANS, MENTAL HEALTH SPECIALISTS",2015.0,54253823.48999999
6678, GRAPHIC DESIGN SERVICES,2012.0,54286453.87
6679, FURNITURE STORES,2011.0,54349239.61999996
6680, ALL OTHER MISCELLANEOUS CHEMICAL PRODUCT AND PREPARATION MANUFACTURING,2016.0,54366155.719999865
6681, RELAY AND INDUSTRIAL CONTROL MANUFACTURING,2011.0,54405560.81
6682," BOOK, PERIODICAL, AND NEWSPAPER MERCHANT WHOLESALERS",2011.0,54541631.62999998
6683, POSTAL SERVICE,2012.0,54546578.37999999
6684," MAYONNAISE, DRESSING, AND OTHER PREPARED SAUCE MANUFACTURING",2011.0,54569914.82000001
6685, CARPET AND RUG MILLS,2011.0,54685170.840000056
6686, INVESTMENT BANKING AND SECURITIES DEALING,2014.0,54762842.97
6687, OTHER CRUSHED AND BROKEN STONE MINING AND QUARRYING,2011.0,54910667.71000001
6688," REGULATION, LICENSING, AND INSPECTION OF MISCELLANEOUS COMMERCIAL SECTORS",2011.0,54911010.29
6689, POWER AND COMMUNICATION LINE AND RELATED STRUCTURES CONSTRUCTION,2010.0,54992420.730000004
6690," GENERAL FREIGHT TRUCKING, LOCAL",2011.0,55065131.220000006
6691, BOOK PUBLISHERS,2015.0,55203999.60000002
6692, INVESTMENT BANKING AND SECURITIES DEALING,2012.0,55272721.589999996
6693," CONSTRUCTION, MINING, AND FORESTRY MACHINERY AND EQUIPMENT RENTAL AND LEASING",2011.0,55297132.50000001
6694, EXPLOSIVES MANUFACTURING,2013.0,55315185.77999999
6695, OTHER BUILDING EQUIPMENT CONTRACTORS,2015.0,55342341.37999998
6696, TURBINE AND TURBINE GENERATOR SET UNITS MANUFACTURING,2016.0,55392715.89
6697, ROASTED NUTS AND PEANUT BUTTER MANUFACTURING,2012.0,55481209.52
6698, ROOFING CONTRACTORS,2010.0,55588665.34000001
6699, THIRD PARTY ADMINISTRATION OF INSURANCE AND PENSION FUNDS,2011.0,55640938.14999999
6700, COMMERCIAL BAKERIES,2013.0,55723333.04999998
6701," REGULATION AND ADMINISTRATION OF COMMUNICATIONS, ELECTRIC, GAS, AND OTHER UTILITIES",2016.0,55841371.650000036
6702, PARKING LOTS AND GARAGES,2011.0,55865131.51999995
6703, AUTOMOBILE AND OTHER MOTOR VEHICLE MERCHANT WHOLESALERS,2012.0,55884629.120000035
6704, FLOORING CONTRACTORS,2011.0,55952345.44000003
6705, RELAY AND INDUSTRIAL CONTROL MANUFACTURING,2012.0,56005923.169999965
6706, OTHER ACTIVITIES RELATED TO REAL ESTATE,2011.0,56093862.00000002
6707, ICE CREAM AND FROZEN DESSERT MANUFACTURING,2012.0,56190153.40999998
6708, PUBLIC RELATIONS AGENCIES,2014.0,56224543.76
6709, METAL TANK (HEAVY GAUGE) MANUFACTURING,2012.0,56228692.539999925
6710," HUMAN RESOURCES CONSULTING SERVICES (2007), HUMAN RESOURCES AND EXECUTIVE SEARCH CONSULTING SERVICES (2002)",2014.0,56232767.27000002
6711, AIR AND GAS COMPRESSOR MANUFACTURING,2011.0,56265147.0300001
6712, TITLE ABSTRACT AND SETTLEMENT OFFICES,2012.0,56594121.080000006
6713, OTHER ORDNANCE AND ACCESSORIES MANUFACTURING,2013.0,56756440.37
6714, NATIONAL SECURITY,2011.0,56760161.04000003
6715, RICE MILLING,2013.0,56938679.97000001
6716, ALL OTHER CONVERTED PAPER PRODUCT MANUFACTURING,2012.0,57065033.799999766
6717," LUMBER, PLYWOOD, MILLWORK, AND WOOD PANEL MERCHANT WHOLESALERS",2012.0,57164973.70999992
6718, OTHER ACTIVITIES RELATED TO CREDIT INTERMEDIATION,2016.0,57278397.14
6719, LESSORS OF RESIDENTIAL BUILDINGS AND DWELLINGS,2012.0,57312094.500000015
6720, ALL OTHER PERSONAL SERVICES,2016.0,57417635.43000002
6721, BUILDING INSPECTION SERVICES,2011.0,57419731.29000001
6722, AUDIO AND VIDEO EQUIPMENT MANUFACTURING,2015.0,57451967.04999999
6723," TRUCK, UTILITY TRAILER, AND RV (RECREATIONAL VEHICLE) RENTAL AND LEASING",2012.0,57526533.59999997
6724, OUTPATIENT MENTAL HEALTH AND SUBSTANCE ABUSE CENTERS,2015.0,57533178.98
6725, VEHICULAR LIGHTING EQUIPMENT MANUFACTURING,2011.0,57626599.91000001
6726," SPECIALIZED FREIGHT (EXCEPT USED GOODS) TRUCKING, LOCAL",2012.0,57780046.48
6727, LANGUAGE SCHOOLS,2010.0,57832965.429999985
6728, ALL OTHER INFORMATION SERVICES,2014.0,57882180.51000001
6729, COMMODITY CONTRACTS BROKERAGE,2012.0,58146724.669999994
6730," POWER, DISTRIBUTION, AND SPECIALTY TRANSFORMER MANUFACTURING",2013.0,58251717.699999996
6731," MEDICAL, DENTAL, AND HOSPITAL EQUIPMENT AND SUPPLIES MERCHANT WHOLESALERS",2014.0,58303340.359999985
6732, COMPUTER AND OFFICE MACHINE REPAIR AND MAINTENANCE,2014.0,58309771.25999999
6733, CEMETERIES AND CREMATORIES,2013.0,58334089.42999999
6734, CREDIT BUREAUS,2012.0,58413024.749999985
6735, ICE CREAM AND FROZEN DESSERT MANUFACTURING,2011.0,58531182.02
6736, LIBRARIES AND ARCHIVES,2012.0,58545564.649999976
6737, ALL OTHER MISCELLANEOUS STORE RETAILERS (EXCEPT TOBACCO STORES),2011.0,58562240.789999954
6738, SPECIALTY CANNING,2011.0,58663064.81000001
6739, OFFICES OF REAL ESTATE AGENTS AND BROKERS,2010.0,58802774.11999999
6740, COURIERS AND EXPRESS DELIVERY SERVICES,2010.0,58812951.970000006
6741, OTHER FUEL DEALERS,2012.0,58816860.93000001
6742, BALL AND ROLLER BEARING MANUFACTURING,2016.0,58872408.62999981
6743, CUT STONE AND STONE PRODUCT MANUFACTURING,2015.0,58891541.45000001
6744, SPECIALTY CANNING,2012.0,59037302.39
6745, SIGN MANUFACTURING,2011.0,59442598.670000166
6746, TELECOMMUNICATIONS RESELLERS,2013.0,59563183.62000005
6747, OTHER AIRPORT OPERATIONS,2012.0,59816925.87999998
6748, FATS AND OILS REFINING AND BLENDING,2014.0,59908012.29000001
6749, CONFECTIONERY MERCHANT WHOLESALERS,2011.0,59931384.77
6750, SURVEYING AND MAPPING (EXCEPT GEOPHYSICAL) SERVICES,2016.0,59935658.830000006
6751, COURT REPORTING AND STENOTYPE SERVICES,2011.0,60045029.74000002
6752, AIR-CONDITIONING AND WARM AIR HEATING EQUIPMENT AND COMMERCIAL AND INDUSTRIAL REFRIGERATION EQUIPMENT MANUFACTURING,2016.0,60183943.12999984
6753, SURGICAL AND MEDICAL INSTRUMENT MANUFACTURING,2014.0,60222114.34999992
6754," DRY, CONDENSED, AND EVAPORATED DAIRY PRODUCT MANUFACTURING",2012.0,60483440.67000001
6755, JANITORIAL SERVICES,2014.0,60758930.06000001
6756, INTERNET PUBLISHING AND BROADCASTING AND WEB SEARCH PORTALS,2016.0,60824952.47
6757, DIRECT MAIL ADVERTISING,2012.0,60849002.45
6758," OFFICES OF PHYSICIANS, MENTAL HEALTH SPECIALISTS",2013.0,60861995.71000003
6759, MOTOR VEHICLE SUPPLIES AND NEW PARTS MERCHANT WHOLESALERS,2012.0,60866062.199999966
6760, PRIMARY BATTERY MANUFACTURING,2011.0,60882145.11999998
6761, DIAGNOSTIC IMAGING CENTERS,2015.0,60985018.21000004
6762, SERVICES FOR THE ELDERLY AND PERSONS WITH DISABILITIES,2013.0,61122017.82000001
6763, OTHER METAL CONTAINER MANUFACTURING,2016.0,61160662.88000001
6764, ALL OTHER BASIC INORGANIC CHEMICAL MANUFACTURING,2012.0,61167300.63999997
6765, PROFESSIONAL ORGANIZATIONS,2011.0,61211174.14
6766, FLOUR MILLING,2014.0,61217039.50000002
6767, FURNITURE MERCHANT WHOLESALERS,2012.0,61264800.54999993
6768, ALL OTHER PUBLISHERS,2016.0,61291589.780000016
6769, MORTGAGE AND NONMORTGAGE LOAN BROKERS,2016.0,61389969.89
6770, TRANSPORTATION EQUIPMENT AND SUPPLIES (EXCEPT MOTOR VEHICLE) MERCHANT WHOLESALERS,2011.0,61483685.300000034
6771," COMMERCIAL AIR, RAIL, AND WATER TRANSPORTATION EQUIPMENT RENTAL AND LEASING",2011.0,61645307.99999999
6772, ALL OTHER RUBBER PRODUCT MANUFACTURING,2012.0,61661304.11000003
6773, SITE PREPARATION CONTRACTORS,2013.0,61677717.29999998
6774, HAZARDOUS WASTE COLLECTION,2011.0,61683796.46000001
6775, PERISHABLE PREPARED FOOD MANUFACTURING,2015.0,61700607.569999985
6776, COMMODITY CONTRACTS BROKERAGE,2011.0,61733496.98
6777, INDUSTRIAL GAS MANUFACTURING,2013.0,61882311.09999998
6778," SHOWCASE, PARTITION, SHELVING, AND LOCKER MANUFACTURING",2015.0,62010359.54000001
6779, SATELLITE TELECOMMUNICATIONS,2015.0,62160721.20000033
6780, AIRCRAFT MANUFACTURING,2010.0,62249251.80999999
6781, TELECOMMUNICATIONS RESELLERS,2011.0,62262455.33000004
6782, OTHER ENGINE EQUIPMENT MANUFACTURING,2013.0,62317802.06000001
6783, PETROLEUM AND PETROLEUM PRODUCTS MERCHANT WHOLESALERS (EXCEPT BULK STATIONS AND TERMINALS),2016.0,62371035.55000011
6784, GENERAL LINE GROCERY MERCHANT WHOLESALERS,2010.0,62431620.01000004
6785," ELECTRICAL APPARATUS AND EQUIPMENT, WIRING SUPPLIES, AND RELATED EQUIPMENT MERCHANT  WHOLESALERS",2015.0,62497776.71000003
6786, DENTAL EQUIPMENT AND SUPPLIES MANUFACTURING,2015.0,62513625.70000003
6787, CONVENTION AND TRADE SHOW ORGANIZERS,2013.0,62553561.55000006
6788, OTHER COMMUNICATION AND ENERGY WIRE MANUFACTURING,2011.0,62840835.86999996
6789, OTHER CONCRETE PRODUCT MANUFACTURING,2012.0,62877763.05
6790, CONFECTIONERY MERCHANT WHOLESALERS,2012.0,62996842.64999999
6791, SURGICAL APPLIANCE AND SUPPLIES MANUFACTURING,2010.0,63085571.380000055
6792, PLATE WORK MANUFACTURING,2011.0,63282186.7
6793, OTHER ELECTRONIC AND PRECISION EQUIPMENT REPAIR AND MAINTENANCE,2014.0,63303077.839999996
6794, PARKING LOTS AND GARAGES,2013.0,63340325.15999999
6795, OTHER ELECTRONIC AND PRECISION EQUIPMENT REPAIR AND MAINTENANCE,2010.0,63412469.870000035
6796, ALL OTHER TELECOMMUNICATIONS,2010.0,63451615.64999998
6797, PARKING LOTS AND GARAGES,2012.0,63466029.76999997
6798, STEAM AND AIR-CONDITIONING SUPPLY,2011.0,63571417.34999999
6799, SECURITY SYSTEMS SERVICES (EXCEPT LOCKSMITHS),2010.0,63572327.620000005
6800, RESIDENTIAL MENTAL HEALTH AND SUBSTANCE ABUSE FACILITIES,2015.0,63722347.08999999
6801, OTHER COMMERCIAL AND SERVICE INDUSTRY MACHINERY MANUFACTURING,2016.0,63864972.820000075
6802, WATER SUPPLY AND IRRIGATION SYSTEMS,2010.0,64060007.359999985
6803," REGULATION AND ADMINISTRATION OF COMMUNICATIONS, ELECTRIC, GAS, AND OTHER UTILITIES",2013.0,64140680.86
6804, TELEPHONE ANSWERING SERVICES,2013.0,64151175.00000001
6805, ADMINISTRATION OF PUBLIC HEALTH PROGRAMS,2016.0,64168257.55
6806, AUDIO AND VIDEO EQUIPMENT MANUFACTURING,2016.0,64272512.479999915
6807, POLISH AND OTHER SANITATION GOOD MANUFACTURING,2011.0,64293917.669999905
6808, OFFICES OF LAWYERS,2013.0,64530070.59000003
6809, OTHER ELECTRONIC COMPONENT MANUFACTURING,2015.0,64651918.27000001
6810, OTHER FARM PRODUCT RAW MATERIAL MERCHANT WHOLESALERS,2012.0,64757661.03999999
6811, ALL OTHER TRANSPORTATION EQUIPMENT MANUFACTURING,2012.0,64758027.38000005
6812, OTHER COMMUNICATION AND ENERGY WIRE MANUFACTURING,2012.0,64825014.92999997
6813, MACHINE SHOPS,2012.0,64825403.71000006
6814, COMMERCIAL BAKERIES,2015.0,64875064.799999945
6815, COMPUTER STORAGE DEVICE MANUFACTURING,2013.0,65181485.64999997
6816, COLLECTION AGENCIES,2016.0,65588963.19
6817, PAPER (EXCEPT NEWSPRINT) MILLS,2016.0,65764901.00000002
6818, NEW SINGLE-FAMILY HOUSING CONSTRUCTION (EXCEPT FOR-SALE BUILDERS),2011.0,65766579.889999986
6819, BOTTLED WATER MANUFACTURING,2011.0,65773546.00999998
6820, SWITCHGEAR AND SWITCHBOARD APPARATUS MANUFACTURING,2013.0,65787400.78000005
6821, FLUID POWER VALVE AND HOSE FITTING MANUFACTURING,2011.0,65833535.74999997
6822," COPPER ROLLING, DRAWING, AND EXTRUDING",2010.0,66138265.970000006
6823, ALL OTHER CONVERTED PAPER PRODUCT MANUFACTURING,2011.0,66154307.60999999
6824, ALL OTHER RUBBER PRODUCT MANUFACTURING,2011.0,66231204.61999995
6825, OTHER SERVICES TO BUILDINGS AND DWELLINGS,2013.0,66268581.879999995
6826," FINANCIAL TRANSACTIONS PROCESSING, RESERVE, AND CLEARINGHOUSE ACTIVITIES",2011.0,66472105.63000004
6827, OTHER COMMERCIAL AND INDUSTRIAL MACHINERY AND EQUIPMENT RENTAL AND LEASING,2016.0,66543344.61
6828, HOUSEHOLD FURNITURE (EXCEPT WOOD AND METAL) MANUFACTURING,2015.0,66588818.680000015
6829, PARKING LOTS AND GARAGES,2015.0,66663119.98
6830, PRINTING MACHINERY AND EQUIPMENT MANUFACTURING,2015.0,66733859.79999997
6831," INSTRUMENTS AND RELATED PRODUCTS MANUFACTURING FOR MEASURING, DISPLAYING, AND CONTROLLING INDUSTRIAL PROCESS VARIABLES",2015.0,66762569.42000003
6832, AMBULANCE SERVICES,2010.0,66778711.02999997
6833, MOTOR VEHICLE TRANSMISSION AND POWER TRAIN PARTS MANUFACTURING,2012.0,66786347.22999984
6834," SMALL ARMS, ORDNANCE, AND ORDNANCE ACCESSORIES MANUFACTURING",2015.0,66799638.260000005
6835, TESTING LABORATORIES,2010.0,66852397.640000015
6836, BOAT BUILDING,2013.0,66883766.46999999
6837, BOAT BUILDING,2016.0,66950351.89000002
6838, VETERINARY SERVICES,2015.0,66988245.13999999
6839, NONSCHEDULED CHARTERED PASSENGER AIR TRANSPORTATION,2010.0,67190893.02999999
6840, DATA PROCESSING SERVICES,2012.0,67230138.28999999
6841," RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES",2010.0,67238381.91
6842, ALL OTHER MISCELLANEOUS AMBULATORY HEALTH CARE SERVICES,2015.0,67411332.03000002
6843, DIAGNOSTIC IMAGING CENTERS,2012.0,67486530.94
6844, POURED CONCRETE FOUNDATION AND STRUCTURE CONTRACTORS,2012.0,67735882.61999996
6845, ALL OTHER MISCELLANEOUS SCHOOLS AND INSTRUCTION,2016.0,67824283.66000004
6846, CHEESE MANUFACTURING,2016.0,67847907.17000003
6847, PREFABRICATED METAL BUILDING AND COMPONENT MANUFACTURING,2013.0,67882517.57999998
6848, CONSTRUCTION MACHINERY MANUFACTURING,2015.0,68073782.87000002
6849, AUDIO AND VIDEO EQUIPMENT MANUFACTURING,2013.0,68200033.60999988
6850," COMMERCIAL, INDUSTRIAL, AND INSTITUTIONAL ELECTRIC LIGHTING FIXTURE MANUFACTURING",2011.0,68200232.18000005
