,naics_code,fiscal_year,base_and_all_options_value
6386, OTHER COMMERCIAL AND SERVICE INDUSTRY MACHINERY MANUFACTURING,2013.0,44552185.180000015
6387, BROADWOVEN FABRIC MILLS,2012.0,44734319.940000065
6388, MANUFACTURED HOME (MOBILE HOME) MANUFACTURING,2011.0,44805966.02000002
6389, PREFABRICATED METAL BUILDING AND COMPONENT MANUFACTURING,2015.0,44900509.20999999
6390, PROFESSIONAL EMPLOYER ORGANIZATIONS (FORMERLY EMPLOYEE LEASING SERVICES),2012.0,45013617.76
6391, LABORATORY APPARATUS AND FURNITURE MANUFACTURING,2016.0,45014938.03
6392, MOTOR VEHICLE GASOLINE ENGINE AND ENGINE PARTS MANUFACTURING,2016.0,45079927.52999892
6393, DIRECT MAIL ADVERTISING,2013.0,45129742.739999995
6394, SERVICES FOR THE ELDERLY AND PERSONS WITH DISABILITIES,2012.0,45218926.77999999
6395, PACKAGING AND LABELING SERVICES,2015.0,45233881.67999998
6396, ROASTED NUTS AND PEANUT BUTTER MANUFACTURING,2011.0,45253088.52000001
6397, SURVEYING AND MAPPING (EXCEPT GEOPHYSICAL) SERVICES,2014.0,45307734.97999997
6398, TEXTILE AND FABRIC FINISHING (EXCEPT BROADWOVEN FABRIC) MILLS,2012.0,45311641.72999998
6399, DRIED AND DEHYDRATED FOOD MANUFACTURING,2013.0,45432197.699999996
6400, HOUSEHOLD FURNITURE (EXCEPT WOOD AND METAL) MANUFACTURING,2013.0,45646820.98999999
6401, SOFTWARE REPRODUCING,2012.0,45649599.38
6402, OTHER METAL VALVE AND PIPE FITTING MANUFACTURING,2016.0,45666592.46000011
6403, BALL AND ROLLER BEARING MANUFACTURING,2013.0,45691712.22999995
6404, TEMPORARY SHELTERS,2012.0,45701678.91000001
6405, PUBLIC RELATIONS AGENCIES,2016.0,45760531.599999994
6406, TEMPORARY SHELTERS,2011.0,45795686.650000006
6407, BREAKFAST CEREAL MANUFACTURING,2011.0,45826384.650000006
6408, WHOLESALE TRADE AGENTS AND BROKERS,2011.0,45896467.260000005
6409, ALL OTHER MISCELLANEOUS AMBULATORY HEALTH CARE SERVICES,2010.0,45917786.239999965
6410, PACKING AND CRATING,2013.0,45963394.32000001
6411, ALL OTHER MISCELLANEOUS FABRICATED METAL PRODUCT MANUFACTURING,2015.0,46031512.199999996
6412, CUTTING TOOL AND MACHINE TOOL ACCESSORY MANUFACTURING,2016.0,46043465.59
6413, CONSTRUCTION SAND AND GRAVEL MINING,2011.0,46059541.43999997
6414, UNCOATED PAPER AND MULTIWALL BAG MANUFACTURING,2011.0,46061246.160000026
6415," PLASTICS, FOIL, AND COATED PAPER BAG MANUFACTURING",2012.0,46106098.770000026
6416, PERIODICAL PUBLISHERS,2010.0,46200705.309999995
6417, METAL SERVICE CENTERS AND OTHER METAL MERCHANT WHOLESALERS,2011.0,46267274.78
6418, INSTITUTIONAL FURNITURE MANUFACTURING,2015.0,46314214.78
6419, DENTAL LABORATORIES,2010.0,46325729.16
6420, QUICK PRINTING,2012.0,46326465.41000001
6421, INDUSTRIAL SUPPLIES MERCHANT WHOLESALERS,2012.0,46353425.470000006
6422, PREFABRICATED WOOD BUILDING MANUFACTURING,2011.0,46355347.44999998
6423, OFFICE EQUIPMENT MERCHANT WHOLESALERS,2013.0,46366956.310000055
6424, MOTOR VEHICLE ELECTRICAL AND ELECTRONIC EQUIPMENT MANUFACTURING,2016.0,46492161.58999999
6425, DIRECT HEALTH AND MEDICAL INSURANCE CARRIERS,2010.0,46562173.24000001
6426, APPAREL ACCESSORIES AND OTHER APPAREL MANUFACTURING,2015.0,46616077.52
6427, NAVIGATIONAL SERVICES TO SHIPPING,2011.0,46648899.580000006
6428, FATS AND OILS REFINING AND BLENDING,2015.0,46698929.07000002
6429, CORRECTIONAL INSTITUTIONS,2011.0,46703210.65
6430, METAL SERVICE CENTERS AND OTHER METAL MERCHANT WHOLESALERS,2016.0,46736606.45
6431, ALL OTHER TELECOMMUNICATIONS,2014.0,46740684.87999996
6432, INDUSTRIAL LAUNDERERS,2015.0,46791759.35000002
6433, MARKETING RESEARCH AND PUBLIC OPINION POLLING,2014.0,46811546.26000001
6434, ALL OTHER SPECIALTY TRADE CONTRACTORS,2014.0,46822496.769999996
6435, MASONRY CONTRACTORS,2011.0,46863758.0
6436, OFFICES OF REAL ESTATE AGENTS AND BROKERS,2015.0,46886921.879999995
6437, OTHER BUILDING MATERIAL DEALERS,2016.0,46927378.48000002
6438," NONFERROUS METAL (EXCEPT COPPER AND ALUMINUM) ROLLING, DRAWING, AND EXTRUDING",2014.0,46929072.55
6439, CARPET AND RUG MILLS,2012.0,46943581.670000024
6440, DOCUMENT PREPARATION SERVICES,2015.0,47125887.50000002
6441, TRAVEL AGENCIES,2012.0,47135755.239999995
6442, WOOD CONTAINER AND PALLET MANUFACTURING,2011.0,47150209.500000015
6443, RESIDENTIAL MENTAL HEALTH AND SUBSTANCE ABUSE FACILITIES,2016.0,47276557.39999999
6444, SOFT DRINK MANUFACTURING,2013.0,47442523.91999999
6445, INVESTMENT BANKING AND SECURITIES DEALING,2013.0,47585510.39
6446," CONSTRUCTION, MINING, AND FORESTRY MACHINERY AND EQUIPMENT RENTAL AND LEASING",2016.0,47620145.4
6447, WOOD OFFICE FURNITURE MANUFACTURING,2013.0,47692653.78999996
6448, MACHINE SHOPS,2016.0,47700600.78000028
6449, OTHER MOTOR VEHICLE PARTS MANUFACTURING,2013.0,47731749.71999999
6450," METAL COATING, ENGRAVING (EXCEPT JEWELRY AND SILVERWARE), AND ALLIED SERVICES TO MANUFACTURERS",2012.0,47793887.35
6451, OFFICES OF LAWYERS,2010.0,47878038.419999994
6452, GEOPHYSICAL SURVEYING AND MAPPING SERVICES,2012.0,47904040.550000004
6453, DRY PASTA MANUFACTURING,2012.0,47918323.340000026
6454, STEAM AND AIR-CONDITIONING SUPPLY,2015.0,47947135.26000001
6455, SCHOOL AND EMPLOYEE BUS TRANSPORTATION,2016.0,47951698.74000001
6456, PROFESSIONAL ORGANIZATIONS,2013.0,48014507.99999999
6457, SEAFOOD CANNING,2011.0,48142802.55
6458, WOOD OFFICE FURNITURE MANUFACTURING,2016.0,48166057.789999954
6459, LESSORS OF NONRESIDENTIAL BUILDINGS (EXCEPT MINIWAREHOUSES),2016.0,48224617.56999999
6460, OFFICES OF LAWYERS,2015.0,48243995.24999998
6461, FOSSIL FUEL ELECTRIC POWER GENERATION,2010.0,48259317.160000004
6462, MIXED MODE TRANSIT SYSTEMS,2015.0,48266631.900000006
6463, GENERAL AUTOMOTIVE REPAIR,2016.0,48461464.01000003
6464, ALL OTHER MISCELLANEOUS SCHOOLS AND INSTRUCTION,2013.0,48489744.92000001
6465, AIRCRAFT MANUFACTURING,2014.0,48498728.55
6466, BIOLOGICAL PRODUCT (EXCEPT DIAGNOSTIC) MANUFACTURING,2016.0,48550279.76000002
6467," INDUSTRIAL TRUCK, TRACTOR, TRAILER, AND STACKER MACHINERY MANUFACTURING",2013.0,48589658.10000001
6468, ALL OTHER MISCELLANEOUS CROP FARMING,2012.0,48593537.72000001
6469, PACKING AND CRATING,2016.0,48599963.749999985
6470, BOOKS PRINTING,2011.0,48616337.079999976
6471, GENERAL WAREHOUSING AND STORAGE,2014.0,48629589.730000004
6472, ALL OTHER SUPPORT ACTIVITIES FOR TRANSPORTATION,2012.0,48662012.43000003
6473, HARDWARE MANUFACTURING,2015.0,48669922.34000003
6474, SPECIAL NEEDS TRANSPORTATION,2016.0,48678877.57000003
6475, PACKAGING AND LABELING SERVICES,2011.0,48684585.779999964
6476, NONUPHOLSTERED WOOD HOUSEHOLD FURNITURE MANUFACTURING,2015.0,48782976.61000001
6477, PERISHABLE PREPARED FOOD MANUFACTURING,2013.0,48830864.21000004
6478, INTERIOR DESIGN SERVICES,2011.0,48839535.14000002
6479, CUTTING TOOL AND MACHINE TOOL ACCESSORY MANUFACTURING,2011.0,48844856.40999999
6480, WOOD CONTAINER AND PALLET MANUFACTURING,2012.0,48974249.53
6481, AIR-CONDITIONING AND WARM AIR HEATING EQUIPMENT AND COMMERCIAL AND INDUSTRIAL REFRIGERATION EQUIPMENT MANUFACTURING,2013.0,49026335.40999991
6482, WIRED TELECOMMUNICATIONS CARRIERS,2011.0,49036856.03000002
6483, FLOUR MILLING,2015.0,49059683.94999998
6484, PASSENGER CAR LEASING,2016.0,49079337.81999997
6485," OFFICES OF PHYSICAL, OCCUPATIONAL AND SPEECH THERAPISTS, AND AUDIOLOGISTS",2012.0,49093382.19
6486, CONFECTIONERY MANUFACTURING FROM PURCHASED CHOCOLATE,2012.0,49160808.73000001
6487, OTHER ACTIVITIES RELATED TO CREDIT INTERMEDIATION,2012.0,49253246.97
6488, PETROLEUM BULK STATIONS AND TERMINALS,2012.0,49282299.27000003
6489, OTHER WAREHOUSING AND STORAGE,2015.0,49285245.69
6490, KIDNEY DIALYSIS CENTERS,2011.0,49393116.91
6491, BUS AND OTHER MOTOR VEHICLE TRANSIT SYSTEMS,2012.0,49395534.21999998
6492, SITE PREPARATION CONTRACTORS,2010.0,49461453.08
6493, MECHANICAL POWER TRANSMISSION EQUIPMENT MANUFACTURING,2016.0,49520602.67000009
6494, OTHER COMPUTER PERIPHERAL EQUIPMENT MANUFACTURING,2015.0,49533884.499999985
6495, FOOD SERVICE CONTRACTORS,2014.0,49537941.180000015
6496, GRAPHIC DESIGN SERVICES,2011.0,49554593.45000002
6497, BUILDING INSPECTION SERVICES,2016.0,49617273.369999975
6498, SWITCHGEAR AND SWITCHBOARD APPARATUS MANUFACTURING,2016.0,49641165.80000001
6499, OUTPATIENT MENTAL HEALTH AND SUBSTANCE ABUSE CENTERS,2010.0,49651225.41
6500, WATER AND SEWER LINE AND RELATED STRUCTURES CONSTRUCTION,2014.0,49654435.289999984
6501, OTHER SUPPORT ACTIVITIES FOR WATER TRANSPORTATION,2016.0,49683650.02000001
6502, SIGN MANUFACTURING,2013.0,49752630.78999998
6503, SPECIAL NEEDS TRANSPORTATION,2010.0,49780838.64
6504, SCHEDULED PASSENGER AIR TRANSPORTATION,2013.0,49789022.970000006
6505, OTHER CHEMICAL AND ALLIED PRODUCTS MERCHANT WHOLESALERS,2012.0,49810898.869999915
6506, SEWAGE TREATMENT FACILITIES,2013.0,49835578.28999999
6507, LIQUEFIED PETROLEUM GAS (BOTTLED GAS) DEALERS,2012.0,50003321.46000001
6508, PASSENGER CAR RENTAL,2011.0,50044477.49000008
6509, OUTPATIENT MENTAL HEALTH AND SUBSTANCE ABUSE CENTERS,2016.0,50096158.72
6510, SURGICAL APPLIANCE AND SUPPLIES MANUFACTURING,2014.0,50176352.389999926
6511, TOTALIZING FLUID METER AND COUNTING DEVICE MANUFACTURING,2012.0,50208320.749999925
6512, SITE PREPARATION CONTRACTORS,2015.0,50226125.589999996
6513, ALL OTHER MISCELLANEOUS ELECTRICAL EQUIPMENT AND COMPONENT MANUFACTURING,2015.0,50280073.59
6514, PLASTICS BAG MANUFACTURING,2011.0,50375347.890000015
6515, ,2012.0,50448267.67000001
6516, SUPPORT ACTIVITIES FOR ANIMAL PRODUCTION,2012.0,50473610.76999997
6517, CLAIMS ADJUSTING,2011.0,50508088.93000002
6518, COMPUTER TERMINAL MANUFACTURING,2011.0,50512246.65
6519, OTHER CRUSHED AND BROKEN STONE MINING AND QUARRYING,2012.0,50529001.78
6520, NAVIGATIONAL SERVICES TO SHIPPING,2012.0,50590357.010000005
6521, BREAKFAST CEREAL MANUFACTURING,2012.0,50612676.639999986
6522, ADHESIVE MANUFACTURING,2012.0,50624931.459999695
6523," CONSTRUCTION, MINING, AND FORESTRY MACHINERY AND EQUIPMENT RENTAL AND LEASING",2013.0,50682634.92
6524, SCHEDULED FREIGHT AIR TRANSPORTATION,2016.0,50748986.44000004
6525, OPTICAL INSTRUMENT AND LENS MANUFACTURING,2015.0,50749500.34000001
6526, FRESH AND FROZEN SEAFOOD PROCESSING,2012.0,50855038.15000001
6527," AUTOMATIC ENVIRONMENTAL CONTROL MANUFACTURING FOR RESIDENTIAL, COMMERCIAL, AND APPLIANCE USE",2013.0,50862470.29999999
6528, FOOTWEAR MANUFACTURING,2016.0,50896569.770000055
6529, SEPTIC TANK AND RELATED SERVICES,2016.0,51042507.37
6530, OTHER SUPPORT ACTIVITIES FOR AIR TRANSPORTATION,2014.0,51064603.92999998
6531, CORRUGATED AND SOLID FIBER BOX MANUFACTURING,2011.0,51080821.53999996
6532, COMPUTER STORAGE DEVICE MANUFACTURING,2015.0,51091587.16000004
6533, LANGUAGE SCHOOLS,2013.0,51242556.51
6534," HOUSEHOLD APPLIANCES, ELECTRIC HOUSEWARES, AND CONSUMER ELECTRONICS MERCHANT WHOLESALERS",2011.0,51263360.91999998
6535, EXTERMINATING AND PEST CONTROL SERVICES,2011.0,51413427.10999998
6536, BUS AND OTHER MOTOR VEHICLE TRANSIT SYSTEMS,2011.0,51758985.93000004
6537, SEWAGE TREATMENT FACILITIES,2015.0,51777647.519999996
6538, ELECTRIC LAMP BULB AND PART MANUFACTURING,2012.0,51896788.53999998
6539, MARKETING RESEARCH AND PUBLIC OPINION POLLING,2016.0,52026405.17999999
6540," SPECIALIZED FREIGHT (EXCEPT USED GOODS) TRUCKING, LOCAL",2013.0,52102994.51000002
6541, GENERAL WAREHOUSING AND STORAGE,2010.0,52137585.67
6542, OTHER INDIVIDUAL AND FAMILY SERVICES,2013.0,52158386.94999999
6543, BOOKS PRINTING,2012.0,52203185.33000004
6544, CONVENTION AND TRADE SHOW ORGANIZERS,2015.0,52251688.43999991
6545, FUEL DEALERS,2013.0,52461121.919999965
6546, HOME HEALTH CARE SERVICES,2016.0,52474159.40000002
6547, NONUPHOLSTERED WOOD HOUSEHOLD FURNITURE MANUFACTURING,2016.0,52480284.139999986
6548, FOOD SERVICE CONTRACTORS,2010.0,52509059.76000001
6549, INTERNET SERVICE PROVIDERS,2015.0,52565055.17
6550, PLASTICS MATERIAL AND RESIN MANUFACTURING,2011.0,52580183.369999975
6551, OFFICE MACHINERY MANUFACTURING,2012.0,52614696.10999987
6552, SERVICE ESTABLISHMENT EQUIPMENT AND SUPPLIES MERCHANT WHOLESALERS,2013.0,52617046.11999997
6553, INVESTMENT BANKING AND SECURITIES DEALING,2011.0,52796387.38999999
6554, PAYROLL SERVICES,2011.0,52817616.729999974
6555, ALL OTHER MOTOR VEHICLE DEALERS,2012.0,52916316.49000004
6556, FROZEN SPECIALTY FOOD MANUFACTURING,2011.0,52971068.52000002
6557, EXTERMINATING AND PEST CONTROL SERVICES,2012.0,53097101.539999984
6558, RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,2014.0,53124259.040000014
6559, MOTOR VEHICLE TRANSMISSION AND POWER TRAIN PARTS MANUFACTURING,2011.0,53205350.560000025
6560, OTHER MISCELLANEOUS NONDURABLE GOODS MERCHANT WHOLESALERS,2011.0,53265384.23
6561, PRINTING INK MANUFACTURING,2012.0,53299839.050000004
6562, CORRUGATED AND SOLID FIBER BOX MANUFACTURING,2012.0,53498751.61000011
6563, OFFICE SUPPLIES AND STATIONERY STORES,2015.0,53549271.28999999
6564, FLIGHT TRAINING,2015.0,53549834.52
6565, MEN'S AND BOYS' CUT AND SEW WORK CLOTHING MANUFACTURING,2011.0,53571781.040000014
6566, ALL OTHER TRANSIT AND GROUND PASSENGER TRANSPORTATION,2016.0,53632111.759999976
6567, BOOK PUBLISHERS,2013.0,53739559.759999916
6568, OTHER CHEMICAL AND ALLIED PRODUCTS MERCHANT WHOLESALERS,2011.0,53867873.03999996
6569, HAZARDOUS WASTE COLLECTION,2014.0,53907763.13000001
6570, ALL OTHER INSURANCE RELATED ACTIVITIES,2013.0,53950166.17
6571," ALUMINUM SHEET, PLATE, AND FOIL MANUFACTURING",2012.0,53952844.589999996
6572, OTHER GROCERY AND RELATED PRODUCTS MERCHANT WHOLESALERS,2013.0,54044203.78999996
6573, ALL OTHER BUSINESS SUPPORT SERVICES,2016.0,54046505.73999999
6574, POWER AND COMMUNICATION LINE AND RELATED STRUCTURES CONSTRUCTION,2015.0,54056250.91000001
6575, CARBON PAPER AND INKED RIBBON MANUFACTURING,2013.0,54225420.060000055
6576, PETROLEUM LUBRICATING OIL AND GREASE MANUFACTURING,2012.0,54327464.31999997
6577, FURNITURE STORES,2011.0,54349239.61999996
6578, TITLE ABSTRACT AND SETTLEMENT OFFICES,2011.0,54433395.08000001
6579, HOME HEALTH EQUIPMENT RENTAL,2016.0,54448428.85
6580," MAYONNAISE, DRESSING, AND OTHER PREPARED SAUCE MANUFACTURING",2011.0,54569914.82000001
6581, MOTOR VEHICLE BODY MANUFACTURING,2016.0,54620620.36999878
6582, HAZARDOUS WASTE TREATMENT AND DISPOSAL,2015.0,54626943.02000011
6583, INVESTMENT BANKING AND SECURITIES DEALING,2014.0,54772862.97
6584," REGULATION, LICENSING, AND INSPECTION OF MISCELLANEOUS COMMERCIAL SECTORS",2011.0,54911010.29
6585, OFFICES OF MENTAL HEALTH PRACTITIONERS (EXCEPT PHYSICIANS),2012.0,54953627.230000004
6586, TELECOMMUNICATIONS RESELLERS,2015.0,54961330.669999935
6587, POWER AND COMMUNICATION LINE AND RELATED STRUCTURES CONSTRUCTION,2010.0,54994085.730000004
6588, MOTION PICTURE AND VIDEO PRODUCTION,2015.0,55004255.2
6589, OTHER SUPPORT ACTIVITIES FOR ROAD TRANSPORTATION,2012.0,55066446.189999945
6590," OFFICES OF PHYSICIANS, MENTAL HEALTH SPECIALISTS",2015.0,55200784.68999998
6591, BOOK PUBLISHERS,2015.0,55247856.10000002
6592, EXPLOSIVES MANUFACTURING,2013.0,55315185.77999999
6593, PHOTOGRAPHIC AND PHOTOCOPYING EQUIPMENT MANUFACTURING,2016.0,55343706.98
6594, THIRD PARTY ADMINISTRATION OF INSURANCE AND PENSION FUNDS,2012.0,55389632.44
6595, PAINT AND COATING MANUFACTURING,2013.0,55470029.07000004
6596, COURT REPORTING AND STENOTYPE SERVICES,2015.0,55483091.31999999
6597," SHOWCASE, PARTITION, SHELVING, AND LOCKER MANUFACTURING",2016.0,55655478.02000003
6598, ROASTED NUTS AND PEANUT BUTTER MANUFACTURING,2012.0,55882991.120000005
6599," REGULATION AND ADMINISTRATION OF COMMUNICATIONS, ELECTRIC, GAS, AND OTHER UTILITIES",2016.0,55901971.650000036
6600, SUPPORT ACTIVITIES FOR RAIL TRANSPORTATION,2012.0,55961135.92999999
6601, ALL OTHER MISCELLANEOUS CHEMICAL PRODUCT AND PREPARATION MANUFACTURING,2016.0,55990121.29999987
6602, WIRED TELECOMMUNICATIONS CARRIERS,2014.0,56092476.77999997
6603, OTHER MOTOR VEHICLE ELECTRICAL AND ELECTRONIC EQUIPMENT MANUFACTURING,2012.0,56119400.75999999
6604, OTHER NONHAZARDOUS WASTE TREATMENT AND DISPOSAL,2012.0,56175080.529999994
6605, ICE CREAM AND FROZEN DESSERT MANUFACTURING,2012.0,56190153.40999998
6606, ABRASIVE PRODUCT MANUFACTURING,2011.0,56225119.33
6607," OFFICES OF PHYSICAL, OCCUPATIONAL AND SPEECH THERAPISTS, AND AUDIOLOGISTS",2011.0,56328296.93000001
6608, REMEDIATION SERVICES,2010.0,56546927.98
6609, PUBLIC RELATIONS AGENCIES,2014.0,56554543.76
6610, POSTAL SERVICE,2012.0,56599790.40999998
6611, FUEL DEALERS,2015.0,56600279.00999999
6612, GENERAL AUTOMOTIVE REPAIR,2012.0,56605082.33999999
6613," BOOK, PERIODICAL, AND NEWSPAPER MERCHANT WHOLESALERS",2012.0,56714859.35000001
6614, OTHER ORDNANCE AND ACCESSORIES MANUFACTURING,2013.0,56756440.37
6615, APPLIANCE REPAIR AND MAINTENANCE,2011.0,56814750.01999995
6616, ROOFING CONTRACTORS,2010.0,56919625.62000001
6617, RICE MILLING,2013.0,56938679.97000001
6618, OFFICES OF MENTAL HEALTH PRACTITIONERS (EXCEPT PHYSICIANS),2011.0,57008089.13000001
6619, OTHER ACTIVITIES RELATED TO CREDIT INTERMEDIATION,2016.0,57278397.14
6620, CARPET AND RUG MILLS,2011.0,57284567.69000006
6621, COMMUNICATION EQUIPMENT REPAIR AND MAINTENANCE,2015.0,57346399.82999997
6622, TURBINE AND TURBINE GENERATOR SET UNITS MANUFACTURING,2016.0,57403928.67000001
6623," SOIL PREPARATION, PLANTING, AND CULTIVATING",2015.0,57454279.83
6624, LESSORS OF RESIDENTIAL BUILDINGS AND DWELLINGS,2012.0,57537458.49000001
6625," CONSTRUCTION, MINING, AND FORESTRY MACHINERY AND EQUIPMENT RENTAL AND LEASING",2011.0,57745712.720000006
6626, LANGUAGE SCHOOLS,2010.0,57871531.289999984
6627, AUTOMOBILE AND OTHER MOTOR VEHICLE MERCHANT WHOLESALERS,2012.0,58019366.750000045
6628, ALL OTHER PERSONAL SERVICES,2016.0,58026519.410000026
6629, BLOOD AND ORGAN BANKS,2010.0,58084244.82
6630, COMPUTER AND OFFICE MACHINE REPAIR AND MAINTENANCE,2014.0,58319017.64999999
6631, CEMETERIES AND CREMATORIES,2013.0,58334089.42999999
6632, COMMODITY CONTRACTS BROKERAGE,2012.0,58448845.269999996
6633," MEDICAL, DENTAL, AND HOSPITAL EQUIPMENT AND SUPPLIES MERCHANT WHOLESALERS",2014.0,58563326.41999999
6634, ICE CREAM AND FROZEN DESSERT MANUFACTURING,2011.0,58581182.02
6635, RELAY AND INDUSTRIAL CONTROL MANUFACTURING,2012.0,58777723.10999995
6636, OFFICES OF REAL ESTATE AGENTS AND BROKERS,2010.0,58802774.11999999
6637, OTHER BUILDING EQUIPMENT CONTRACTORS,2016.0,58859151.70000001
6638, CUT STONE AND STONE PRODUCT MANUFACTURING,2015.0,58891541.45000001
6639," POWER, DISTRIBUTION, AND SPECIALTY TRANSFORMER MANUFACTURING",2016.0,58960434.759999976
6640, PASSENGER CAR RENTAL,2012.0,58983775.56000004
6641, SPECIALTY CANNING,2012.0,59037302.39
6642, OTHER ACTIVITIES RELATED TO REAL ESTATE,2011.0,59060952.64000001
6643, METAL TANK (HEAVY GAUGE) MANUFACTURING,2012.0,59062890.65999992
6644, GEOPHYSICAL SURVEYING AND MAPPING SERVICES,2011.0,59090717.589999996
6645, AIR AND GAS COMPRESSOR MANUFACTURING,2011.0,59154647.9500001
6646, TEMPORARY SHELTERS,2013.0,59239912.18000001
6647, PUMP AND PUMPING EQUIPMENT MANUFACTURING,2013.0,59296676.57999997
6648, ALL OTHER MISCELLANEOUS STORE RETAILERS (EXCEPT TOBACCO STORES),2011.0,59312795.68999995
6649, AUDIO AND VIDEO EQUIPMENT MANUFACTURING,2015.0,59492933.69999999
6650, RESIDENTIAL MENTAL HEALTH AND SUBSTANCE ABUSE FACILITIES,2011.0,59586580.20999996
6651, FATS AND OILS REFINING AND BLENDING,2014.0,59908012.29000001
6652, SIGN MANUFACTURING,2011.0,59952035.070000164
6653, CONFECTIONERY MERCHANT WHOLESALERS,2011.0,59953728.42000001
6654, SPECIALTY CANNING,2011.0,60176064.81000001
6655, SOFTWARE REPRODUCING,2011.0,60423252.92000003
6656, OUTPATIENT MENTAL HEALTH AND SUBSTANCE ABUSE CENTERS,2013.0,60430647.68
6657, SURGICAL AND MEDICAL INSTRUMENT MANUFACTURING,2014.0,60467602.34999992
6658, STEAM AND AIR-CONDITIONING SUPPLY,2012.0,60469288.37
6659, INDUSTRIAL GAS MANUFACTURING,2015.0,60526676.150000036
6660," GENERAL FREIGHT TRUCKING, LOCAL",2011.0,60760453.100000024
6661, DIRECT MAIL ADVERTISING,2012.0,60849002.45
6662, PORT AND HARBOR OPERATIONS,2011.0,60886893.980000004
6663, FREIGHT TRANSPORTATION ARRANGEMENT,2015.0,60976219.74
6664, ELECTRICAL CONTRACTORS AND OTHER WIRING INSTALLATION CONTRACTORS,2014.0,61152162.669999994
6665, OTHER CRUSHED AND BROKEN STONE MINING AND QUARRYING,2011.0,61158767.71000001
6666," DRY, CONDENSED, AND EVAPORATED DAIRY PRODUCT MANUFACTURING",2012.0,61181299.720000006
6667, FLOUR MILLING,2014.0,61217039.50000002
6668, OTHER FUEL DEALERS,2012.0,61241204.85000002
6669, MORTGAGE AND NONMORTGAGE LOAN BROKERS,2016.0,61438310.28
6670, LANGUAGE SCHOOLS,2016.0,61552533.67000001
6671, ALL OTHER PUBLISHERS,2016.0,61591609.780000016
6672, COURIERS AND EXPRESS DELIVERY SERVICES,2010.0,61665075.16000001
6673," PLUMBING, HEATING, AND AIR-CONDITIONING CONTRACTORS",2014.0,61714918.54
6674, GRAPHIC DESIGN SERVICES,2012.0,61714987.599999994
6675, NATIONAL SECURITY,2011.0,61725514.450000025
6676, COMMODITY CONTRACTS BROKERAGE,2011.0,61733496.98
6677, COMMERCIAL AND INDUSTRIAL MACHINERY AND EQUIPMENT (EXCEPT AUTOMOTIVE AND ELECTRONIC) REPAIR AND MAINTENANCE,2014.0,61827527.639999956
6678, OPHTHALMIC GOODS MANUFACTURING,2012.0,61910125.319999985
6679, SITE PREPARATION CONTRACTORS,2013.0,61932105.29999998
6680," BOOK, PERIODICAL, AND NEWSPAPER MERCHANT WHOLESALERS",2011.0,62014066.23999999
6681," GENERAL FREIGHT TRUCKING, LONG-DISTANCE, TRUCKLOAD",2012.0,62020806.849999994
6682, OTHER COMMERCIAL PRINTING,2012.0,62066960.17999998
6683, WHOLESALE TRADE AGENTS AND BROKERS,2012.0,62286553.60999999
6684, COMPUTER STORAGE DEVICE MANUFACTURING,2016.0,62391426.009999976
6685, TEMPORARY SHELTERS,2015.0,62522737.79000001
6686," POWER, DISTRIBUTION, AND SPECIALTY TRANSFORMER MANUFACTURING",2013.0,62545258.279999994
6687, PETROLEUM AND PETROLEUM PRODUCTS MERCHANT WHOLESALERS (EXCEPT BULK STATIONS AND TERMINALS),2016.0,62607126.55000012
6688," ELECTRICAL APPARATUS AND EQUIPMENT, WIRING SUPPLIES, AND RELATED EQUIPMENT MERCHANT  WHOLESALERS",2015.0,62624331.71000004
6689, INTERNET PUBLISHING AND BROADCASTING AND WEB SEARCH PORTALS,2016.0,62643858.62
6690, INDUSTRIAL BUILDING CONSTRUCTION,2014.0,62681825.65000001
6691, PERISHABLE PREPARED FOOD MANUFACTURING,2015.0,62695572.94999999
6692," INSTRUMENTS AND RELATED PRODUCTS MANUFACTURING FOR MEASURING, DISPLAYING, AND CONTROLLING INDUSTRIAL PROCESS VARIABLES",2010.0,62784446.21999995
6693, VEHICULAR LIGHTING EQUIPMENT MANUFACTURING,2012.0,62932580.10000008
6694, SURVEYING AND MAPPING (EXCEPT GEOPHYSICAL) SERVICES,2015.0,62940506.40999999
6695, PAINT AND COATING MANUFACTURING,2016.0,63023872.23000026
