,naics_code,fiscal_year,base_and_all_options_value
11050, SEWAGE TREATMENT FACILITIES,2007,103974830.26000008
11051, OTHER ORDNANCE AND ACCESSORIES MANUFACTURING,2008,104178517.84000003
11052, SEMICONDUCTOR AND RELATED DEVICE MANUFACTURING,2009,104713824.77000003
11053, FLOUR MILLING,2005,104784049.74000001
11054, ALL OTHER MISCELLANEOUS ELECTRICAL EQUIPMENT AND COMPONENT MANUFACTURING,2006,104884398.44
11055, SCHOOL AND EMPLOYEE BUS TRANSPORTATION,2006,104943289.64999998
11056, OTHER SUPPORT ACTIVITIES FOR WATER TRANSPORTATION,2009,105052600.07999988
11057," HIGHWAY, STREET, AND BRIDGE CONSTRUCTION",2004,105295375.15000002
11058, INVESTIGATION SERVICES,2005,105485009.96999998
11059, NONSCHEDULED CHARTERED FREIGHT AIR TRANSPORTATION,2006,105515966.49000004
11060," CONSTRUCTION, MINING, AND FORESTRY MACHINERY AND EQUIPMENT RENTAL AND LEASING",2007,105674746.71
11061, OTHER BUILDING EQUIPMENT CONTRACTORS,2006,105794194.97999997
11062, DATA PROCESSING SERVICES,2004,106010005.85000002
11063," BOLT, NUT, SCREW, RIVET, AND WASHER MANUFACTURING",2006,106021028.21999998
11064, OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,2004,106085309.73999996
11065, HAZARDOUS WASTE TREATMENT AND DISPOSAL,2003,106322933.13
11066, FABRICATED STRUCTURAL METAL MANUFACTURING,2009,106331944.10000001
11067, MACHINE TOOL (METAL CUTTING TYPES) MANUFACTURING,2007,106415175.4700014
11068, PLASTICS PIPE AND PIPE FITTING MANUFACTURING,2007,106708515.7499999
11069, PETROLEUM AND PETROLEUM PRODUCTS WHOLESALERS (EXCEPT BULK STATIONS AND TERMINALS),2002,107027923.0
11070, LANDSCAPING SERVICES,2008,107088984.88000003
11071, OFFICE ADMINISTRATIVE SERVICES,2004,107159321.99999996
11072, USED HOUSEHOLD AND OFFICE GOODS MOVING,2006,107303215.55
11073, HAZARDOUS WASTE TREATMENT AND DISPOSAL,2005,107537463.34999998
11074, FRUIT AND VEGETABLE CANNING,2004,107649656.56
11075," COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",2008,107961989.32000002
11076, ANIMAL (EXCEPT POULTRY) SLAUGHTERING,2004,108086546.24000004
11077, TELECOMMUNICATIONS RESELLERS,2009,108395973.00999996
11078, OTHER HEAVY AND CIVIL ENGINEERING CONSTRUCTION,2003,108403704.32000001
11079, BIOLOGICAL PRODUCT (EXCEPT DIAGNOSTIC) MANUFACTURING,2006,108490591.56
11080, MECHANICAL POWER TRANSMISSION EQUIPMENT MANUFACTURING,2007,108818614.10000001
11081," OFFICES OF PHYSICIANS, MENTAL HEALTH SPECIALISTS",2007,109231772.19000001
11082, INSTRUMENT MANUFACTURING FOR MEASURING AND TESTING ELECTRICITY AND ELECTRICAL SIGNALS,2006,109390660.56
11083, GUIDED MISSILE AND SPACE VEHICLE PROPULSION UNIT AND PROPULSION UNIT PARTS MANUFACTURING,2009,109456078.04000002
11084, SOFTWARE PUBLISHERS,2005,109895099.76999997
11085, OTHER COMMERCIAL AND SERVICE INDUSTRY MACHINERY MANUFACTURING,2008,110052950.92000036
11086, OTHER WAREHOUSING AND STORAGE,2006,110304508.58000003
11087, MARKETING RESEARCH AND PUBLIC OPINION POLLING,2007,110322450.33999999
11088, ALL OTHER OUTPATIENT CARE CENTERS,2007,110409822.29
11089, MARKETING RESEARCH AND PUBLIC OPINION POLLING,2009,110705687.67
11090, SECURITY SYSTEMS SERVICES (EXCEPT LOCKSMITHS),2005,110720054.81000009
11091, NEW SINGLE-FAMILY HOUSING CONSTRUCTION (EXCEPT FOR-SALE BUILDERS),2007,110991623.46
11092, MECHANICAL POWER TRANSMISSION EQUIPMENT MANUFACTURING,2003,111516881.0
11093, OTHER HEAVY AND CIVIL ENGINEERING CONSTRUCTION,2004,111691336.88000001
11094, REMEDIATION SERVICES,2004,112098585.52000001
11095, WIRED TELECOMMUNICATIONS CARRIERS,2006,112293330.07999994
11096," GENERAL FREIGHT TRUCKING, LONG-DISTANCE, LESS THAN TRUCKLOAD",2003,112401219.0
11097, BOOK PUBLISHERS,2006,112410262.43
11098, RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,2001,112573357.81999996
11099, PROFESSIONAL ORGANIZATIONS,2009,112781599.92000003
11100, OTHER TECHNICAL AND TRADE SCHOOLS,2008,112876060.98
11101, AIR-CONDITIONING AND WARM AIR HEATING EQUIPMENT AND COMMERCIAL AND INDUSTRIAL REFRIGERATION EQUIPMENT MANUFACTURING,2009,112983554.10999997
11102, PRIMARY BATTERY MANUFACTURING,2007,113481697.74000031
11103," GENERAL FREIGHT TRUCKING, LOCAL",2007,113543957.66999997
11104, SERVICE ESTABLISHMENT EQUIPMENT AND SUPPLIES MERCHANT WHOLESALERS,2009,113547329.00000012
11105, PAINT AND COATING MANUFACTURING,2007,113749554.70000023
11106, OPTICAL INSTRUMENT AND LENS MANUFACTURING,2008,113846166.31
11107, OTHER SERVICES TO BUILDINGS AND DWELLINGS,2006,113862678.61000006
11108, OTHER COMMUNICATIONS EQUIPMENT MANUFACTURING,2005,114143957.05999997
11109, HAND AND EDGE TOOL MANUFACTURING,2006,114213050.08000046
11110, DOCUMENT PREPARATION SERVICES,2009,114575144.00999995
11111, RESEARCH AND DEVELOPMENT IN BIOTECHNOLOGY,2008,114850199.33000001
11112, FURNITURE MERCHANT WHOLESALERS,2007,114851779.42
11113, SECURITY SYSTEMS SERVICES (EXCEPT LOCKSMITHS),2008,114874828.45000012
11114," NONFERROUS METAL (EXCEPT COPPER AND ALUMINUM) ROLLING, DRAWING, AND EXTRUDING",2006,114904778.32999998
11115, RADIO AND TELEVISION BROADCASTING AND WIRELESS COMMUNICATIONS EQUIPMENT MANUFACTURING,2002,114959286.69
11116, CARBON PAPER AND INKED RIBBON MANUFACTURING,2006,115222730.66000053
11117," PROCESS, PHYSICAL DISTRIBUTION, AND LOGISTICS CONSULTING SERVICES",2005,115703215.07000002
11118, ALL OTHER MISCELLANEOUS FOOD MANUFACTURING,2007,115751043.11000001
11119, OTHER CONSTRUCTION MATERIAL MERCHANT WHOLESALERS,2009,116043193.19999996
11120, INDUSTRIAL GAS MANUFACTURING,2009,116159665.63000004
11121, IN-VITRO DIAGNOSTIC SUBSTANCE MANUFACTURING,2007,116753042.03999987
11122, MEN'S AND BOYS' CUT AND SEW OTHER OUTERWEAR MANUFACTURING,2007,116759895.75
11123, TELECOMMUNICATIONS RESELLERS,2006,116820295.13000003
11124, BOAT BUILDING,2009,116980036.14
11125, SATELLITE TELECOMMUNICATIONS,2006,117016449.15000002
11126, COURIERS AND EXPRESS DELIVERY SERVICES,2007,117040720.97999996
11127," SPEED CHANGER, INDUSTRIAL HIGH-SPEED DRIVE, AND GEAR MANUFACTURING",2007,117077120.55
11128, COMMERCIAL BAKERIES,2007,117103255.24999985
11129, NURSING CARE FACILITIES (SKILLED NURSING FACILITIES),2004,117220372.37999995
11130, ELECTRONIC COMPUTER MANUFACTURING,2000,117363709.26999998
11131, OTHER MEASURING AND CONTROLLING DEVICE MANUFACTURING,2008,117391000.60999994
11132, OTHER CONCRETE PRODUCT MANUFACTURING,2009,117585702.0
11133, FRUIT AND VEGETABLE CANNING,2005,117801670.98
11134, OTHER FARM PRODUCT RAW MATERIAL MERCHANT WHOLESALERS,2009,118864921.03999996
11135, CARBON PAPER AND INKED RIBBON MANUFACTURING,2009,118885359.61000036
11136, STORAGE BATTERY MANUFACTURING,2007,118973869.90000002
11137," BOLT, NUT, SCREW, RIVET, AND WASHER MANUFACTURING",2003,119027146.96000001
11138, OTHER METAL CONTAINER MANUFACTURING,2009,119141292.01
11139, ALL OTHER PERSONAL SERVICES,2005,119294501.22
11140, GENERAL MEDICAL AND SURGICAL HOSPITALS,2004,119340927.74
11141," DATA PROCESSING, HOSTING, AND RELATED SERVICES",2001,119726453.38
11142," OFFICES OF PHYSICIANS, MENTAL HEALTH SPECIALISTS",2009,119731899.58999999
11143, HOME HEALTH EQUIPMENT RENTAL,2009,119766956.23
11144, PHOTOGRAPHIC AND PHOTOCOPYING EQUIPMENT MANUFACTURING,2009,120152582.38000019
11145," PROCESS, PHYSICAL DISTRIBUTION, AND LOGISTICS CONSULTING SERVICES",2002,120184931.93
11146, PUBLIC RELATIONS AGENCIES,2005,120392024.79000002
11147, OTHER MOTOR VEHICLE ELECTRICAL AND ELECTRONIC EQUIPMENT MANUFACTURING,2007,120541945.21
11148, PETROLEUM REFINERIES,2007,120615745.68
11149, ANALYTICAL LABORATORY INSTRUMENT MANUFACTURING,2003,120650181.62000015
11150, MEN'S AND BOYS' CUT AND SEW APPAREL CONTRACTORS,2008,120687637.30000004
11151, ANALYTICAL LABORATORY INSTRUMENT MANUFACTURING,2008,120960591.25000034
11152, ALL OTHER TRANSIT AND GROUND PASSENGER TRANSPORTATION,2009,120993379.00000001
11153, MARINE CARGO HANDLING,2007,121073906.34
11154, HARDWARE MANUFACTURING,2003,121483204.0
11155, CONVENTION AND TRADE SHOW ORGANIZERS,2006,121669265.13999997
11156, RADIO AND TELEVISION BROADCASTING AND WIRELESS COMMUNICATIONS EQUIPMENT MANUFACTURING,2005,121727898.46000007
11157, PHARMACEUTICAL PREPARATION MANUFACTURING,2005,121922222.53000002
11158, PRINTED CIRCUIT ASSEMBLY (ELECTRONIC ASSEMBLY) MANUFACTURING,2009,122882370.57000001
11159, TESTING LABORATORIES,2005,123060808.79999995
11160," FROZEN FRUIT, JUICE, AND VEGETABLE MANUFACTURING",2009,123107600.92000003
11161, DIAGNOSTIC IMAGING CENTERS,2007,123488650.26
11162, OTHER COMMUNICATIONS EQUIPMENT MANUFACTURING,2004,123514010.87000006
11163, ARCHITECTURAL SERVICES,2001,123606947.41
11164, EDUCATIONAL SUPPORT SERVICES,2004,124557693.61999996
11165, OTHER ELECTRONIC COMPONENT MANUFACTURING,2008,124564174.60999998
11166, SURVEYING AND MAPPING (EXCEPT GEOPHYSICAL) SERVICES,2005,124710787.42
11167, RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,2002,124738359.99
11168, MACHINE SHOPS,2007,125171630.92999999
11169," HIGHWAY, STREET, AND BRIDGE CONSTRUCTION",2003,125225248.00000001
11170, RADIO AND TELEVISION BROADCASTING AND WIRELESS COMMUNICATIONS EQUIPMENT MANUFACTURING,2004,125381444.61000003
11171, SURVEYING AND MAPPING (EXCEPT GEOPHYSICAL) SERVICES,2004,125438046.99
11172, OTHER TELECOMMUNICATIONS,2006,125642541.42
11173, DIRECT HEALTH AND MEDICAL INSURANCE CARRIERS,2007,125847334.08000003
11174, OTHER RESIDENTIAL CARE FACILITIES,2002,126644327.38999999
11175, PUBLIC RELATIONS AGENCIES,2002,127024006.76
11176, OFFICE MACHINERY AND EQUIPMENT RENTAL AND LEASING,2006,127069073.27999981
11177, PERIODICAL PUBLISHERS,2009,127190017.1600001
11178, ALL OTHER TELECOMMUNICATIONS,2009,127200004.50000004
11179, HAZARDOUS WASTE COLLECTION,2009,127266711.79000007
11180, BLOOD AND ORGAN BANKS,2007,127514106.87999997
11181, ALL OTHER MISCELLANEOUS TEXTILE PRODUCT MILLS,2009,127643403.48000005
11182, DRYCLEANING AND LAUNDRY SERVICES (EXCEPT COIN-OPERATED),2007,127700833.22
11183, SHIP BUILDING AND REPAIRING,2005,128635653.40999998
11184, OTHER ACTIVITIES RELATED TO REAL ESTATE,2007,128857645.06000003
11185, OPTICAL INSTRUMENT AND LENS MANUFACTURING,2006,128860418.84999996
11186, FABRICATED PIPE AND PIPE FITTING MANUFACTURING,2007,129066612.98000002
11187, TIRE MANUFACTURING (EXCEPT RETREADING),2007,129085948.40999997
11188, PAINTING AND WALL COVERING CONTRACTORS,2006,129249837.93000002
11189, ALL OTHER INDUSTRIAL MACHINERY MANUFACTURING,2009,129535776.33000001
11190, LABORATORY APPARATUS AND FURNITURE MANUFACTURING,2006,129826345.83999997
11191, COMPUTER FACILITIES MANAGEMENT SERVICES,2003,129958986.50999996
11192, SUPERMARKETS AND OTHER GROCERY (EXCEPT CONVENIENCE) STORES,2009,130071904.23000006
11193, SOFT DRINK MANUFACTURING,2009,130216584.99999993
11194, OTHER RESIDENTIAL CARE FACILITIES,2004,130255338.91
11195, COMMERCIAL AND INDUSTRIAL MACHINERY AND EQUIPMENT (EXCEPT AUTOMOTIVE AND ELECTRONIC) REPAIR AND MAINTENANCE,2005,130472277.22999994
11196, EDUCATIONAL SUPPORT SERVICES,2005,130815397.60999994
11197, BUILDING INSPECTION SERVICES,2006,130873612.62000006
11198, PUMP AND PUMPING EQUIPMENT MANUFACTURING,2009,131359403.36000003
11199, OTHER MANAGEMENT CONSULTING SERVICES,2001,131524889.90000002
11200, ALL OTHER MISCELLANEOUS FABRICATED METAL PRODUCT MANUFACTURING,2005,131658130.58999987
11201, TRANSPORTATION EQUIPMENT AND SUPPLIES (EXCEPT MOTOR VEHICLE) MERCHANT WHOLESALERS,2007,131766234.31999993
11202," MILITARY ARMORED VEHICLE, TANK, AND TANK COMPONENT MANUFACTURING",2006,131837983.54999994
11203, INVESTIGATION SERVICES,2006,132556750.17999998
11204, BALL AND ROLLER BEARING MANUFACTURING,2002,132604360.0
11205, MOTOR VEHICLE TRANSMISSION AND POWER TRAIN PARTS MANUFACTURING,2007,133175458.02
11206, SITE PREPARATION CONTRACTORS,2006,133262478.55999997
11207, INTERIOR DESIGN SERVICES,2005,133433315.03
11208, SPORTING AND ATHLETIC GOODS MANUFACTURING,2009,133745882.70999987
11209, TURBINE AND TURBINE GENERATOR SET UNITS MANUFACTURING,2007,134392031.79000008
11210, BLOOD AND ORGAN BANKS,2006,134736269.23000002
11211, OTHER METAL CONTAINER MANUFACTURING,2007,134931990.66000003
11212, PREFABRICATED METAL BUILDING AND COMPONENT MANUFACTURING,2006,135226157.17000002
11213, AUTOMOTIVE PARTS AND ACCESSORIES STORES,2007,135329068.62999994
11214, ALL OTHER SPECIALTY TRADE CONTRACTORS,2005,135513584.03000012
11215, OTHER MANAGEMENT CONSULTING SERVICES,2002,135556451.93
11216, FATS AND OILS REFINING AND BLENDING,2006,135754271.48999998
11217, NONSCHEDULED CHARTERED PASSENGER AIR TRANSPORTATION,2004,135999624.05000004
11218, NONSCHEDULED CHARTERED PASSENGER AIR TRANSPORTATION,2006,136716869.95000005
11219, COMPUTER STORAGE DEVICE MANUFACTURING,2007,136855221.75000018
11220, OTHER ENGINE EQUIPMENT MANUFACTURING,2009,137156770.50999987
11221, OTHER COMMUNICATIONS EQUIPMENT MANUFACTURING,2003,137977669.04000002
11222, OFFICE ADMINISTRATIVE SERVICES,2001,138242893.03999996
11223, HARDWARE MANUFACTURING,2009,138326034.7599999
11224, OTHER GUIDED MISSILE AND SPACE VEHICLE PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,2007,138850497.39000002
11225, PRINTING MACHINERY AND EQUIPMENT MANUFACTURING,2006,138933114.81999975
11226, TELECOMMUNICATIONS RESELLERS,2007,138993200.76999998
11227, RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,2008,139148113.38000003
11228, OIL AND GAS PIPELINE AND RELATED STRUCTURES CONSTRUCTION,2007,139243335.48
11229, OFFICE SUPPLIES AND STATIONERY STORES,2005,139349552.00999755
11230, INDUSTRIAL MACHINERY AND EQUIPMENT MERCHANT WHOLESALERS,2007,139401620.21000007
11231," OTHER FOUNDATION, STRUCTURE, AND BUILDING EXTERIOR CONTRACTORS",2009,139608999.48999992
11232, AMBULANCE SERVICES,2006,140292438.95999998
11233, ELECTRICAL CONTRACTORS AND OTHER WIRING INSTALLATION CONTRACTORS,2008,140403232.57
11234, POULTRY PROCESSING,2005,140536556.33999994
11235, SPORTING GOODS STORES,2009,141553367.82999995
11236, ALL OTHER PLASTICS PRODUCT MANUFACTURING,2007,142170760.19999993
11237, SURGICAL AND MEDICAL INSTRUMENT MANUFACTURING,2003,142725151.63
11238, FATS AND OILS REFINING AND BLENDING,2009,142999240.42999998
11239," INSTRUMENTS AND RELATED PRODUCTS MANUFACTURING FOR MEASURING, DISPLAYING, AND CONTROLLING INDUSTRIAL PROCESS VARIABLES",2009,143003478.8699999
11240, OFFICES OF REAL ESTATE AGENTS AND BROKERS,2009,143292834.02999997
11241, OTHER RESIDENTIAL CARE FACILITIES,2005,143502478.93000007
11242, ALL OTHER SUPPORT SERVICES,2004,143564154.30999994
11243, ANIMAL (EXCEPT POULTRY) SLAUGHTERING,2005,143671294.85999998
11244, OTHER WAREHOUSING AND STORAGE,2007,144174582.69000003
11245," DATA PROCESSING, HOSTING, AND RELATED SERVICES",2008,144324323.91
11246, ALL OTHER INDUSTRIAL MACHINERY MANUFACTURING,2006,144634303.5200004
11247, RADIO AND TELEVISION BROADCASTING AND WIRELESS COMMUNICATIONS EQUIPMENT MANUFACTURING,2003,144777801.61999995
11248, PHOTOGRAPHIC AND PHOTOCOPYING EQUIPMENT MANUFACTURING,2007,144891413.41000035
11249, OTHER ORDNANCE AND ACCESSORIES MANUFACTURING,2006,145310350.2
11250, EDUCATIONAL SUPPORT SERVICES,2008,145321749.03
11251, SATELLITE TELECOMMUNICATIONS,2008,145349700.82
11252, SWITCHGEAR AND SWITCHBOARD APPARATUS MANUFACTURING,2009,145375452.5399999
11253, ANIMAL (EXCEPT POULTRY) SLAUGHTERING,2008,145487278.56999996
11254, RESIDENTIAL REMODELERS,2006,145621043.95999998
11255, CELLULAR AND OTHER WIRELESS TELECOMMUNICATIONS,2006,145763187.17999983
11256, PETROLEUM LUBRICATING OIL AND GREASE MANUFACTURING,2007,145832944.12
11257, CHEESE MANUFACTURING,2005,146545531.67999995
11258, BALL AND ROLLER BEARING MANUFACTURING,2007,146696514.07999998
11259, SWITCHGEAR AND SWITCHBOARD APPARATUS MANUFACTURING,2007,147069123.05000007
11260, OTHER BUILDING EQUIPMENT CONTRACTORS,2009,147158144.1300001
11261, DEEP SEA FREIGHT TRANSPORTATION,2004,147232754.25
11262, FLUID MILK MANUFACTURING,2007,147344942.51999995
11263, ALL OTHER LEGAL SERVICES,2006,147374538.65999997
11264, LABORATORY APPARATUS AND FURNITURE MANUFACTURING,2009,147587306.22999957
11265, COMPUTER AND COMPUTER PERIPHERAL EQUIPMENT AND SOFTWARE WHOLESALERS,2004,147709754.24000013
11266, MARKETING CONSULTING SERVICES,2007,147724210.04000002
11267, AUDIO AND VIDEO EQUIPMENT MANUFACTURING,2007,147765017.60999998
11268, RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,2004,147980264.68000004
11269," CARBURETOR, PISTON, PISTON RING, AND VALVE MANUFACTURING",2007,148125824.27000004
11270, CELLULAR AND OTHER WIRELESS TELECOMMUNICATIONS,2009,149861695.07999977
11271," INDUSTRIAL TRUCK, TRACTOR, TRAILER, AND STACKER MACHINERY MANUFACTURING",2009,149942812.27999994
11272, ELECTRONIC COMPUTER MANUFACTURING,2003,150199657.27999988
11273, ALL OTHER PUBLISHERS,2009,150282900.59
11274, OFFICES OF ALL OTHER MISCELLANEOUS HEALTH PRACTITIONERS,2006,150883254.28
11275, SOFTWARE PUBLISHERS,2002,151372531.04
11276, OFFICES OF LAWYERS,2007,152066763.99999997
11277, BIOLOGICAL PRODUCT (EXCEPT DIAGNOSTIC) MANUFACTURING,2007,152071778.87999994
11278, FLOUR MILLING,2006,152191469.88000005
11279, HARDWARE STORES,2006,152211725.90999913
11280, WOOD OFFICE FURNITURE MANUFACTURING,2007,153437151.49999997
11281, COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,2002,153823075.36
11282, ALL OTHER MISCELLANEOUS STORE RETAILERS (EXCEPT TOBACCO STORES),2007,153887848.42000008
11283, HAND AND EDGE TOOL MANUFACTURING,2009,154300421.7899993
11284, OTHER WASTE COLLECTION,2007,154433260.84999996
11285, WIRED TELECOMMUNICATIONS CARRIERS,2007,154751143.72999972
11286, SPECIAL NEEDS TRANSPORTATION,2009,154795860.80999985
11287, MEDICAL LABORATORIES,2006,155173590.66999987
11288, COMPUTER AND COMPUTER PERIPHERAL EQUIPMENT AND SOFTWARE WHOLESALERS,2006,155326862.48000002
11289, COMMERCIAL AND INDUSTRIAL MACHINERY AND EQUIPMENT (EXCEPT AUTOMOTIVE AND ELECTRONIC) REPAIR AND MAINTENANCE,2008,155829900.04000002
11290, BLOOD AND ORGAN BANKS,2009,155999910.73000002
11291, CARBON PAPER AND INKED RIBBON MANUFACTURING,2007,156269598.83000088
11292, OTHER MEASURING AND CONTROLLING DEVICE MANUFACTURING,2003,156279779.73000002
11293, BIOLOGICAL PRODUCT (EXCEPT DIAGNOSTIC) MANUFACTURING,2009,156285306.19999996
11294, OFFICES OF DENTISTS,2007,156924900.72
11295, COMPUTER FACILITIES MANAGEMENT SERVICES,2004,157408144.32999995
11296, OFFICES OF DENTISTS,2009,157439902.01999995
11297, GENERAL WAREHOUSING AND STORAGE,2006,157534502.81000003
11298, TELECOMMUNICATIONS RESELLERS,2006,157928279.54000002
11299, OFFICE ADMINISTRATIVE SERVICES,2002,158992522.56999996
11300, ALL OTHER LEGAL SERVICES,2008,159542008.55999997
11301, TEMPORARY HELP SERVICES,2004,160678306.36
11302, SOFTWARE PUBLISHERS,2008,161053598.27999985
11303," BOLT, NUT, SCREW, RIVET, AND WASHER MANUFACTURING",2008,161964444.83999997
11304, PROFESSIONAL AND MANAGEMENT DEVELOPMENT TRAINING,2005,162424497.53
11305, OTHER GUIDED MISSILE AND SPACE VEHICLE PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,2009,162562874.54999995
11306," HUMAN RESOURCES CONSULTING SERVICES (2007), HUMAN RESOURCES AND EXECUTIVE SEARCH CONSULTING SERVICES (2002)",2005,163796573.04999998
11307, BARE PRINTED CIRCUIT BOARD MANUFACTURING,2009,163844999.59000015
11308, COMMUNICATION EQUIPMENT REPAIR AND MAINTENANCE,2006,163955667.85000002
11309, DEEP SEA FREIGHT TRANSPORTATION,2008,164237388.43
11310, IRON AND STEEL MILLS,2007,164391088.34000003
11311, WATER SUPPLY AND IRRIGATION SYSTEMS,2009,165021498.8
11312, JANITORIAL SERVICES,2003,165259125.69000003
11313, WIRELESS TELECOMMUNICATIONS CARRIERS (EXCEPT SATELLITE),2009,165641576.3299999
11314, PRINTING MACHINERY AND EQUIPMENT MANUFACTURING,2009,165856737.8299999
11315," GENERAL FREIGHT TRUCKING, LONG-DISTANCE, TRUCKLOAD",2007,166286943.45
11316, OTHER ELECTRONIC PARTS AND EQUIPMENT MERCHANT WHOLESALERS,2007,166443268.37000003
11317," DATA PROCESSING, HOSTING, AND RELATED SERVICES",2002,166746690.1
11318, DATA PROCESSING SERVICES,2009,166927045.70999995
11319, OTHER SUPPORT ACTIVITIES FOR AIR TRANSPORTATION,2006,167104585.2
11320, AIR-CONDITIONING AND WARM AIR HEATING EQUIPMENT AND COMMERCIAL AND INDUSTRIAL REFRIGERATION EQUIPMENT MANUFACTURING,2007,167479524.17999995
11321," ELECTRICAL APPARATUS AND EQUIPMENT, WIRING SUPPLIES, AND RELATED EQUIPMENT MERCHANT  WHOLESALERS",2009,168124759.9699998
11322, ALL OTHER MISCELLANEOUS AMBULATORY HEALTH CARE SERVICES,2004,168638277.65000007
11323, OFFICES OF LAWYERS,2009,168674632.80000022
11324," PROCESS, PHYSICAL DISTRIBUTION, AND LOGISTICS CONSULTING SERVICES",2008,168956097.31999987
11325, PAINTING AND WALL COVERING CONTRACTORS,2009,169782349.6500004
11326, FOOD SERVICE CONTRACTORS,2008,169923232.92
11327, OFFICE ADMINISTRATIVE SERVICES,2003,170609397.62
11328, COMPUTER AND COMPUTER PERIPHERAL EQUIPMENT AND SOFTWARE MERCHANT WHOLESALERS,2008,170647220.11000007
11329, OFFICE ADMINISTRATIVE SERVICES,2008,170674546.19000012
11330, ENGINEERING SERVICES,2000,171727776.06999996
11331, HOME HEALTH CARE SERVICES,2009,172908733.63000003
11332, OTHER ELECTRIC POWER GENERATION,2007,173580609.29000008
11333, PETROLEUM AND PETROLEUM PRODUCTS MERCHANT WHOLESALERS (EXCEPT BULK STATIONS AND TERMINALS),2005,173757705.56999996
11334, ,2008,174421754.26000002
11335, DRUGS AND DRUGGISTS' SUNDRIES MERCHANT WHOLESALERS,2004,174465093.54
11336," PLUMBING, HEATING, AND AIR-CONDITIONING CONTRACTORS",2009,175123641.36999997
11337, MEN'S FOOTWEAR (EXCEPT ATHLETIC) MANUFACTURING,2007,175339890.52
11338," RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES",2000,175671588.42
11339, INDUSTRIAL GAS MANUFACTURING,2007,176252010.5099999
11340, PACKING AND CRATING,2007,177024335.74999994
11341, ALL OTHER INFORMATION SERVICES,2006,177253139.5999999
11342, TEMPORARY HELP SERVICES,2003,177795083.21
11343, CANVAS AND RELATED PRODUCT MILLS,2009,178102296.62000018
11344, AUTOMOBILE MANUFACTURING,2007,178229736.07999995
11345, PREFABRICATED METAL BUILDING AND COMPONENT MANUFACTURING,2009,178287674.17999965
